text,label
Contracting the new coronavirus may protect against future reinfection,0
Phase 3 Clinical Testing in the US of AstraZeneca COVID-19 Vaccine Candidate Begins,0
COVID-19 & Household Spread: How Likely?,0
6 best essential oils for the flu,0
Regarding the risks of coronavirus transmission on an airplane “It’s as safe as an environment as you’re going to find.”,1
Restarting Professional Sports Is Putting Players at Risk and Sending the Wrong Message to the Public,0
Scientists claim the Wuhan coronavirus is an HIV-1 engineered Òsuper weapon.Ó,1
Scientists Seek Answers to Hypertension-COVID-19 Link,0
ÒThereÕs magically already a vaccine available.Ó,1
Long-Lasting Immunity Follows Serious COVID Cases,0
Two physicians in Bakersfield California claim that COVID-19 is similar to the flu in terms of prevalence and mortality; that sheltering in place weakens that immune system.,1
World Breastfeeding Week 2020 Message,0
"Azithromycin: Side Effects, dosage, COVID-19 (under study)",0
CVS Doubles Testing Sites Across Country,0
Potential COVID-19 Plateau Seen in NY and NJ,0
How to Vote Safely in Person This November,0
Image claims to show dozens of coffins of Italians who have died from COVID-19.,1
World Humanitarian Day 2020: A tribute to aid workers on the front lines,0
"WHO urges countries to ensure the continuity of malaria services in the context of the COVID-19 pandemic""",0
Blood Clots and Lung Injuries Found in Patients Who Have Died of COVID-19,0
What Is ‘Long Haul’ COVID-19 and Is Trump at High Risk?,0
7 Tips for Running Your Practice in the Coronavirus Crisis,0
How COVID-19 Affects Children Compared to Adults,0
Tough Menopause May Signal Future Heart Woes,0
"Image of overcrowded NYC subway car is real""",0
New Lab Test Clarifies the Potential Protective Effects of COVID-19 Antibodies,0
ItalyÕs president was caught on camera crying over and regretting countryÕs coronavirus response.,1
COVID-19 Science Update released: October 2,0
COVID-19 and psoriasis: Risks and precautions,0
Cleveland Clinic Researchers Develop First Model to Predict Likelihood of Testing Positive for COVID-19 and Outcomes from the Disease,0
Community and Close Contact Exposures Associated with COVID-19 Among Symptomatic Adults ≥18 Years in 11 Outpatient Health Care Facilities - United States,0
COVID-19: US Initiative Aims to Stem the Tide of Suicide,0
Medicine for Multiple Sclerosis Patients Inhibits Coronavirus -- At Least in a Test Tube,0
Will COVID Vaccine Trials Reflect U.S. Diversity?,0
WalMart reducing hours of operation.,1
Rodent Control,0
NIH establishes Centers for Research in Emerging Infectious Diseases,0
"Worldwide, People Clapping for Hospital Workers",0
Here’s What Older At-Risk People Should Know About the Coronavirus,0
Researchers ID 6 COVID-19 Symptom Sets: How That Will Help High-Risk Patients,0
Sign outside the Bill & Melinda Gates Foundation says “Center for Global Human Population Reduction.”,1
Assessing Risk Factors for Severe COVID-19 Illness,0
"President Tests Negative ""On Consecutive Days""",0
Frequently Asked Questions: Right of Reference to the CDC Influenza SARS-CoV-2 (Flu SC2) Performance Data for Manufacturers and Test Developers,0
US President Donald Trump has suggested studying the injection of disinfectant as a COVID-19 treatment.,1
New Mechanism of Action Against SARS-CoV-2 by Antiviral Drug Remdesivir,0
"As States Reopen, Fauci Warns Outbreaks Inevitable",0
Face masks don’t “protect against covid19 and other viruses.”,1
Laboratory Work,0
Trump Administration Plans to Provide Free COVID-19 Vaccine: What to Know,0
9 Pharma Companies Join to Release Open Letter Promising COVID-19 Vaccine Safety,0
Cancer Drug Might Help Curb Severe COVID-19,0
What can healthcare staff do to prevent PTSD during the,0
Testing Strategy for Coronavirus (COVID-19) in High-Density Critical Infrastructure Workplaces after a COVID-19 Case Is Identified,0
"COVID-19 Daily: Remdesivir Results, Resident Abuse",0
A picture of a reporter in protective medical gear is an example of how the American media ÒhypesÓ the COVID-19 pandemic.,1
Paper towels better at removing viruses than jet dryers,0
Dental Appointments Won't Be the Same in COVID Era,0
Coronavirus News: Italy Now Leads The World In Coronavirus Deaths,0
These at-home Coronavirus testing kits are real.,1
COVID-19 Outbreak at an Overnight Summer School Retreat - Wisconsin,0
Public Health Recommendations for Community-Related Exposure,0
WHO Director-General pays tribute to Spain’s sacrifices and leadership to confront COVID-19,0
"Says a photo shows the ÒSAME EXACT PEOPLEÓ at Òtwo different beachesÓ in Los Angeles County and Jacksonville, Florida.",1
COVID-19 Infection May Be Part of a 'Perfect Storm' for Parkinson's Disease,0
"COVID-19: Loss of Smell, Taste Might Be Long-Term",0
Community and Faith-Based Organizations,0
Retirement Communities and Independent Living Facilities,0
Blood Type Could Impact Odds for Severe COVID-19,0
Misleading claims about COVID-19 vaccine spread by ‘Plandemic’ video,1
Researchers Find Diminished Response by 'Killer' T Cells in Elderly COVID-19 Patients,0
Coronavirus (COVID-19) test results: How long do they take?,0
Antibody cocktail shows promise in fight against the novel,0
Kaiser's COVID-19 Chief Shares Surge Strategies,0
COVID-19 Response is a Family Affair for EIS Alums,0
Warm Weather Won’t Stop the Spread of COVID-19,0
"Factors Associated with Cloth Face Covering Use Among Adults During the COVID-19 Pandemic - United States, April and May 2020",0
Decontamination and Reuse of Filtering Facepiece Respirators using Contingency and Crisis Capacity Strategies,0
Alzheimer's Gene Linked to Severe COVID-19 Risk,0
New York Offers to Help Atlanta Fight COVID,0
"COVID-19 testing sites in Rochester to converge on July 13, 2020",0
Pentagon confirms coronavirus accidentally got into chemtrail supply train.,1
The Challenges of Developing a Safe and Effective COVID-19 Vaccine,0
First Protocol on How to Use Lung Ultrasound to Triage COVID-19,0
COVID-19: Study highlights sources of misinformation,0
Agriculture Workers and Employers,0
Social distancing and gatherings: Advice and tips,0
Military on streets of Philadelphia preparing to invoke martial law and bring citizens to FEMA camps.,1
COVID-19: Patients Improve After Immune-Suppressant Treatment,0
Photos show animals returning to clear Venice canals.,1
Preparing for COVID-19 in Nursing Homes,0
"COVID-19 Primary, Not Only, Cause of 94% of Deaths",0
COVID-19: Scientists urge 'equitable and inclusive' response,0
A group called America’s Frontline Doctors are featured in viral video claiming hydroxychloroquine cures COVID-19.,1
Cellphones Are 'Trojan Horses' for Viruses,0
"Says 1 in 5 Texans did not have health insurance coverage before the pandemic, and now “nearly 1 in 3 Texans under the age of 65 don’t have access to health care insurance.”",0
"The news media has tried to pass off one manÕs death, attributed to complications from COVID-19, as two separate cases.",1
Significantly more people died of Covid-19 in two months than died of overdoses all of last year or the year before.,0
MRIs Show COVID-19 May Invade the Brain,0
Support for People Experiencing Abuse,0
COVID 'Super Spreaders' Fill Room With Virus,0
Assessing Risk Factors for Severe COVID-19 Illness,0
Pet Adoptions Spike as Furry Lockdown Pals Wanted,0
Pandemic Expert: Schools Need Testing in Place to Safely Reopen,0
Medical Societies Issue Bold Statement of Physician Support,0
How to Weather Social Isolation,0
Mass Transit Decision Tool,0
Scientists Discover New Organs in the Throat,0
France’s First COVID-19 Patient Was in December,0
COVID Cases Rise in South and West Amid Protests,0
"Doctors Aren’t Just Fighting a Pandemic, but an ‘Infodemic’ as Well",0
California Surpasses NY for Most COVID-19 Cases,0
Hair Weaves And Lace Front Wigs Made In China Likely To Contain coronavirus.,1
1 in 5 Has Health Issues That Impact COVID-19,0
Transcript - CDC Media Telebriefing: Update on COVID-19,0
Guidelines on Delaying Cancer Surgery During COVID-19,0
The video shows people celebrating the end of Saudi Arabia’s coronavirus lockdown.,1
Stars Read to Kids During the Coronavirus Pandemic,0
Institutes of Higher Education Checklist,0
Key Resources,0
Health care workers union Òsuddenly finds a stash of 39 million face masks.Ó,1
Plague in Inner Mongolia: Should we be concerned?,0
"Public statement for collaboration on COVID-19 vaccine development""",0
Surveillance and Data Analytics,0
CDC COVID Data Tracker Update,0
“So 2 doctors from Bakersfield discover that coronavirus mortality rate is 0.03%. 13x less deadly than what was previously thought! Their analysis has since been banned from YouTube.”,1
Voting During COVID Pandemic: How to Do It Safely,0
"Active Monitoring of Persons Exposed to Patients with Confirmed COVID-19 — United States, January–February 2020""",0
"“Infection rates in Allegany, Cattaraugus and Chautauqua counties have consistently been among the lowest in the state.”",0
A scientific study shows that cannabis is more effective at preventing and treating COVID-19 than hydroxychloroquine.,1
Interim Considerations for Health Departments for SARS-CoV-2 Testing in Homeless Shelters and Encampments,0
Institutes of Higher Education,0
Influenza: Researchers Show That New Treatment Reduces Spread of Virus,0
Study to determine incidence of novel coronavirus infection in U.S. children begins,0
"Flu vaccine increases coronavirus risk 36%, says military study.",1
Full Influenza Vaccination Among Children Cuts Hospitalization in Half,0
California Shuts Down Indoor Dining in 19 Counties,0
"Communities, Schools, and Workplaces""",0
How to stop a coughing attack: Tips and when to seek help,0
National Stockpile Almost Out of PPE,0
Post says no one has died from the coronavirus in the United States.,1
Stores Offer Special Hours for Seniors,0
"After Possible Exposure, Pence won’t Self Isolate",0
Remdesivir May Help Treat COVID-19. So Who Gets It First?,0
A Physician on the Front Lines Talks About Treating Patients and Getting COVID-19,0
The new coronavirus contains HIV ÒinsertionsÓ and shows signs of being created in a lab.,1
"National Ethics Committees and COVID-19""",0
"Charles Lieber, a Harvard University professor who was arrested, had a connection to the new coronavirus.",1
Hispanic Americans Being Hit Hard By COVID-19,0
Low Vitamin D Might Raise Odds of COVID Infection,0
"ÒWhile all COVID-19 news has been going on, the U.S. government has been sneakily trying to remove end-to-end encryptionÓ which means Òthe government will be able to see all of your messages and listen to all of your calls.Ó",1
Information for Pediatric Healthcare Providers,0
What to Know About Coronavirus Testing,0
Trick or Treating and Other Halloween Activities,0
COVID-19 Hits Famous French Naturist Resort,0
Androgens May Explain Male Vulnerability to COVID-19,0
Australian hospital staff rolled in a Wilson volleyball to keep Tom Hanks company in quarantine.,1
Air Travel a Puzzle in Age of Coronavirus,0
CDC’s role in helping cruise ship travelers during the COVID-19 pandemic,0
Food and Coronavirus Disease 2019 (COVID-19),0
"The Week That Wasn't in COVID-19: 17 Days, Peak in 3 Weeks, Croc",0
"Most Infants Are Well Even When Moms Are Infected by COVID-19, Researchers Find",0
What Will Convince People to Get a COVID Vaccine?,0
ÒNYC man drops dead in middle of street Ñ suspected coronavirus!Ó,1
Colleges and Universities: The New COVID Hot Spots,0
Identifying the source of the outbreak,0
Father and Son Doctors Die of COVID-19 in Florida,0
Russia Begins Rollout of COVID-19 Vaccine,0
COVID-19 Science Update released: September 1,0
President Trump sent out a tweet that included the phrase “Oldies will have to die” in connection with lifting coronavirus restrictions.,1
ACT-Accelerator update,0
How You Can Help Protect the Health of Grocery Workers During COVID-19,0
"COVID-19 Daily: High-Risk Specialties, Flu Comparisons",0
Serial Testing for SARS-CoV-2 and Virus Whole Genome Sequencing Inform Infection Risk at Two Skilled Nursing Facilities with COVID-19 Outbreaks - Minnesota,0
Cases Spiking in Some Southern Universities,0
Experts Say It’s a Good Sign That a COVID-19 Vaccine Trial Was Paused. Here’s Why,0
Phased Disney World Reopening Starting July 11,0
A video purportedly showing COVID-19 victims in body bags strewn across the floor of a New York hospital was shared several thousand times in multiple languages on social media.,1
Freshly boiled garlic water is a cure for coronavirus.,1
CNN’s Chris Cuomo Diagnosed With COVID-19,0
Visiting Parks and Recreational Facilities,0
Hand-Washing to Prevent Coronavirus Spread,0
"Allergies, COVID-19, Wildfire Smoke Irritation: How Symptoms Differ",0
New Research Finds Kids Just as Likely as Adults to Spread COVID-19,0
How are COVID-19 Burials Different from Ebola burials,0
Health Equity Considerations and Racial and Ethnic Minority Groups,0
"Video of a waitress saying, ÒI lost my job. But IÕll sleep better knowingÓ that the coronavirus relief bill included funding for the Kennedy Center, refugee resettlement, PBS, and congressional salaries",1
COVIDTracer 1.0,0
People Who Need to Take Extra Precautions,0
There Isn’t Enough Medical Gear for Doctors and Nurses: What People Are Doing to Help,0
"Whole Genome of Novel Coronavirus, 2019-nCoV, Sequenced",0
"Daily COVID-19 Cases Could Rise to 100,000",0
Novel coronavirus has a 99.7% survival rate.,1
"Types of coronavirus, their symptoms, and treatment",0
"COVID-19 Daily: US HCW Infections and Deaths, CPR Guidance",0
Trends in the Use of Telehealth During the Emergence of the COVID-19 Pandemic - United States,0
Information for Healthcare Professionals about Coronavirus (COVID-19),0
Dr. Ezekiel Emanuel Talks to Healthline About Biden’s COVID-19 Task Force,0
Teacher Creates Special Suit to Hug Her Students,0
When to wear gloves,0
WebMD Poll: More Acceptance of COVID Vaccine,0
Sales of Drug Trump Touted Rise Sharply,0
Dallas student celebrating spring break collapses from coronavirus.,1
"Novel COVID-19 survey takes nation’s social, mental “Pulse”",0
"Big Ten Reverses Decision, Will Have 2020 Season",0
Flu in Early Life Determines Our Susceptibility to Future Infections,0
Signature STEMI Sign May Be Less Diagnostic in the COVID-19 Age,0
Was FDA Lax in Approving Opioids Too Easily?,0
WHO: access to HIV medicines severely impacted by COVID-19 as AIDS response stalls,0
Not All Biologics Compromise the Immune System,0
How the U.S. Is Preparing for a Major Coronavirus Outbreak,0
WebMD Poll: Most Would Wait on COVID Vaccine,0
Consuming colloidal silver can prevent or treat novel coronavirus.,1
Coronavirus Social: Nurses Behaving Badly on TikTok,0
Low-Dose Radiation Therapy May Help COVID Patients,0
COVID Triggers Premature Births in Infected Moms,0
Preventing the Spread of COVID-19 in Retirement Communities and Independent Living Facilities (Interim Guidance),0
National Academies Publishes Guide to Help Public Officials Make Sense of COVID-19 Data,0
Why Medical Experts Support Joe Biden’s 7-Point Plan to Beat COVID-19,0
COVID-19: Practical tips on staying safe,0
Repurposed drug may reduce COVID-19 deaths,0
Walmart Amazon Kroger Target and Costco stores — while staying open during the COVID-19 pandemic — “have not had any reported cases” of employees contracting the coronavirus.,1
A video says Òthe coronavirus was invented and patented in the USA and then planted in China.Ó,1
All U.S. citizens are entitled to $700 per week to stay at home to avoid spread of coronavirus.,1
Wisconsin is Òclearly seeing a decline in COVID infectionsÓ.,1
The photo of a vaccine for canine coronavirus proves that a vaccine exists for the novel coronavirus that causes COVID-19.,1
"Sweden has a lower COVID-19 death rate than Spain, Italy and the U.K., even though it never had a lockdown",1
COVID-19 Vaccine Development,0
Illness in Dozens of Children May Be Tied to COVID,0
New COVID-19 Saliva Tests Now Available: Are They the Breakthrough We Need?,0
Says American NIAID director Dr. Anthony Fauci Òstands to lose 100 million dollars on Bill Gates ÔvaccineÕ for the coronavirus. Because he invested in this vaccine.Ó,1
There’s a “direct correlation” between North Carolina’s mask requirement and COVID-19 stabilization.,0
Deciding to Go Out,0
Considerations for Public Beaches,0
"Without Lockdowns, Another 60 Million People in U.S. Could Have Developed COVID-19",0
A widely-circulated image claims to reveal the ingredients contained in this year’s flu shots. The alleged ingredients include mercury antifreeze phenol animal blood animal viruses and formaldehyde.,1
"In Rush to Publish, Some COVID Studies Not Reliable",0
Researchers Flag Similarities Between COVID-19 Deaths and Severe Rheumatic Illnesses,0
Why Lopinavir and Hydroxychloroquine Do Not Work on COVID-19,0
"The Week That Wasn't: Open Windows, Antibody Testing, Conspiracy Theories",0
Study: If We Use Masks COVID Deaths Could Fall 10%,0
Doctors recommend carbon filter face masks to prevent coronavirus spread.,1
How and why the coronavirus pandemic has changed our,0
Older males recovering from COVID-19 may have best plasma,0
5G technology caused the coronavirus.,1
Women May be Less Susceptible to COVID Than Men,0
NY banned cigarette sales because of the coronavirus.,1
What to do if a Student Becomes Sick at School or Reports a New COVID-19 Diagnosis Flowchart,0
$100B contact tracing bill “is about controlling/tracking population not about coronavirus.”,1
Food and Coronavirus Disease 2019 (COVID-19),0
COVID-19 Exacts Emotional Toll on Doctors,0
"1,900 El Paso Children Have Tested Positive",0
The genomic sequences of coronaviruses that support the hypothesis that the virus arose naturally are all fabricated and don’t actually exist,1
Honduras President Tests Positive for COVID-19,0
"COVID-19 Daily: HCQ Hospital Protocols, ED Physician Death",0
Trump Reveals Blueprint to Increase COVID Testing,0
"Facility-Wide Testing for SARS-CoV-2 in Nursing Homes - Seven U.S. Jurisdictions, March-June 2020",0
Monitoring and Evaluation Logic Model,0
"Characteristics and Outcomes of Contacts of COVID-19 Patients Monitored Using an Automated Symptom Monitoring Tool - Maine, May-June 2020",0
The photo shows former Vice President Joe Biden and Michigan Gov. Gretchen Whitmer violating social distancing guidelines on April 9.,1
"North Carolina is one of four states"" that hasn't opened gyms.",0
Vaccine Reduces Likelihood of Severe Pneumonia,0
New Rheumatoid Arthritis Drug May Help Tough Cases,0
ÒCoronavirus,1
COVID-19 Mortality Hits Almost 30% in Kidney Transplant Patients,0
Those Who Social Distance Have Fraction of COVID-19 Risk Compared to Those Who Don’t,0
Disney World Reopens as Florida COVID-19 Cases Soar,0
Most of Georgia’s COVID-19 Hospitalized Are Black,0
Says businesses will give you free baby formula during the coronavirus outbreak.,1
"WHO/PAHO support’s Haiti’s COVID-19 preparedness efforts""",0
Claims of a Weaker COVID-19 Virus Disputed,0
Potential COVID-19 Vaccines Not Affected by Dominant 'G-Strain',0
What to Do When You Clash with Your Kid’s Grandparents About COVID-19,0
"Meeting Postponement: Preparing Together: Keeping the World Safe, Protecting Economies, Connecting Nations""",0
‘Mayo Clinic Anxiety Coach’ e-tool to help children with mental health concerns,0
He Survived COVID-19. Can His Blood Help Others?,0
What Bus Transit Operators Need to Know About COVID-19,0
Considerations for Providing Hemodialysis to Patients with Suspected or Confirmed COVID-19 in Acute Care Settings,0
PGA golfer Bubba Wallace wrote Facebook post that criticizes measures taken to mitigate the spread of COVID-19.,1
Cleaning and Disinfecting Your Facility,0
Study: Many Health Care Workers Lack Insurance,0
ÒThe North Carolina and Virginia State line is closed. Nothing in or out.Ó,1
You Probably Can’t Get COVID-19 Twice: The Latest on Antibodies,0
People who smoke may have more receptors for the new,0
How to Make Masks,0
60% of Americans Have an Underlying Condition That Increases COVID-19 Risk,0
NIH clinical trial testing antiviral remdesivir plus anti-inflammatory drug baricitinib for COVID-19 begins,0
Georgia Officials Knew of Severe PPE Shortage,0
Fauci Suggests Wearing Goggles for Full Protection,0
1 in 10 Hospitalized Diabetic COVID Patients Dies,0
Is It Safe to Get Your Hair Cut or Your Nails Done Right Now?,0
"“Kids are less likely to get it (COVID-19). You know, they’re less likely to spread. So I think there’s some pretty good data out there that will help alleviate some of the concerns.”",0
"Says President Trump said coronavirus testing makes the U.S. look bad, ""so I said to my people, ‘Slow the testing down.’""",0
Interim Guidance for CPR in Patients With COVID-19,0
COVID-19 Deaths in Italy a Lesson for the US,0
Confirmation of COVID-19 in Two Pet Cats in New York,0
Visiting Beaches and Pools,0
Should Docs Stop Providing Routine Care in the Era of COVID-19?,0
Dozens of Mammals at Risk of COVID Infection,0
Arriving Passengers Health Card,0
Environmental Health Practitioners,0
Elisa Granato the first volunteer in the first Europe human trial of a COVID-19 vaccine has died.,1
Pasteurization Inactivates COVID-19 Virus in Human Milk: New Research,0
How COVID-19 Spreads,0
One Year Commemoration of the High-Level Meeting on UHC,0
Additional Training Objectives,0
COVID-19: Scientists identify promising drug candidates,0
President Trump’s claim that he inherited no ventilators from the Obama administration.,1
Your Health,0
Cancer Patients Report Delays in Treatment Because of COVID-19,0
Why More People Are Eating Plant-Based Protein During COVID-19,0
"COVID-19 Daily: Be Wary of New Treatments, HCW Infections",0
There is no coronavirus. The Chinese were secretly working on a biological agent that was supposed to make protesters docile and obedient.,1
Top White House coronavirus adviser Dr. Anthony Fauci served on the Clinton Foundation’s board of directors for 20 years.,1
Resources for Parks and Recreational Facilities,0
COMMENTARY: COVID-19: Be Wary of Those Racing to Fill the Therapeutic Void,0
What Health Experts Are Doing to Stop the Coronavirus from Spreading in the U.S.,0
Social distancing at work: Advice and tips,0
Guidance for Direct Service Providers  Caregivers Parents and People with Developmental and Behavioral Disorders,0
Wisconsin Governor Tony Evers is Òpushing firearm confiscation orders.Ó,1
About COVID-19,0
Says COVID-19 remains in the air for eight hours and that everyone is now required to wear masks Òeverywhere.Ó,1
Emergency Shelters in Disaster Response in Global,0
"For Homemade Face Masks, 3 Layers Are Better Than 1",0
What the COVID-19 pandemic and the 1918 flu pandemic ,0
Experts Say It’s Safe to Breastfeed During the COVID-19 Pandemic,0
Identification of a Viral Factor That Impairs Immune Responses in COVID-19 Patients,0
"10,000 deaths In virus outbreak in Michigan, Washington, Idaho, North Dakota, Missouri, Mississippi.",1
President Trump did sign a 5G bill but exposure effects are misleading.,1
COVID-19 is a scripted narrative to justify closed borders or force residents to remain home.,1
People with large social networks are more civil online,0
"WHO continues to support the fight against coronavirus in Syria""",0
"ÒIn Chicago, COVID-19 actually lowered the death rate.Ó",1
What It’s Like to Be a Nurse Working on the Front Lines of COVID-19,0
COVID-19 Serology Surveillance,0
Some Teens Experiencing Lower Levels of Anxiety with Remote Schooling,0
Early flu symptoms: Signs in children and adults,0
Raw milk may harbor antibiotic resistant germs,0
COVID-19 patients experience neurological symptoms,0
Don’t Fall for These 3 Myths About the New Coronavirus,0
Cottonelle Wipes Recalled Over Bacteria Concerns,0
Coronavirus cases linked to 5G rollout.,1
"CDC Gives Guidelines for Travel, Cookouts",0
Neurological Consequences of COVID-19: The 'Silent Wave',0
ÒCOVID-19 started because we eat animals.Ó,1
Expert: White House a ‘Super Spreader’ Site,0
The health insurance industry has Òagreed to waive all co-payments for coronavirus treatments.Ó,1
Data shows a massive release of sulfur dioxide gas near Wuhan.,1
Trending Clinical Topic: Remdesivir,0
Trending Clinical Topic: COVID-19,0
"Statement on the 5th meeting of the International Health Regulations (2005) Emergency Committee for Ebola virus disease in the Democratic Republic of the Congo on 14 April 2020""",0
Gates Criticizes Fed Response to COVID-19 Pandemic,0
Guidance Documents,0
Coronavirus: Virological Findings from Patients Treated in a Munich Hospital,0
Possible coronavirus drug identified,0
"42 Democratic senators, plus two Independents, voted against sending direct payments to Americans as part of the coronavirus economic stimulus package.",1
NCHS Mortality Surveillance Data,0
"WHO supports Djibouti with preparedness and response plan as first COVID19 case in the country is reported.""",0
Children With Kawasaki-Like Disease Positive for COVID-19,0
"ÒChurch services canÕt resume until weÕre all vaccinated, says Bill Gates.Ó",1
How to Prep for the Coronavirus at Home,0
NIH officials discuss novel coronavirus that recently emerged in China,0
I Never Get Sick. Why Do I Need the Flu Shot?,0
"Posts shared more than 20,000 times on Facebook feature a photo of a crying child and two others showing a woman and a man in hospital beds, claiming that the boyÕs parents are infected with the novel coronavirus",1
A report drafted by a scientific panel appointed by Germany’s Interior Ministry declaring the COVID-19 pandemic is a “global false alarm” was leaked by a former employee.,1
COVID-19 Is Happening All Over Again in Florida,0
Tweets Show America Following COVID-19 Guidelines,0
India Overtakes Brazil in Number of COVID-19 Cases,0
Additional Resources,0
Two Major COVID Trials Paused for Safety Issues,0
Healthcare Supply of Personal Protective Equipment,0
How to Sanitize N95 Masks for Reuse: NIH Study,0
People Who Are at Increased Risk for Severe Illness,0
How the Pandemic Is Motivating Me to Get Healthy,0
President Donald Trump is Òannouncing tomorrow that the U.S. is going into quarantine for the next 14 days.Ó,1
A Step-by-Step Guide to Preventing PPE-Related Skin Damage,0
"For Some, Postpartum Depression Lingers for Years",0
Cleveland Clinic Innovations are Improving the Fight Against COVID-19,0
Cruise Ship Crew Member Disembarkations,0
Two Lysol Products Can Kill Coronavirus: EPA,0
Stop the Spread of Rumors,0
ÒHuge! Results From Breaking Chloroquine Study Show 100% Cure Rate For Patients Infected With The coronavirus.Ó,1
Lab-Grown Mini-Lungs Mimic the Real Thing -- Right Down to Coronavirus Infection,0
OCD and COVID-19: Triggers and how to cope with them,0
"COVID-19 Among American Indian and Alaska Native Persons - 23 States, January 31-July 3, 2020",0
How Obesity and Other Conditions Could Hinder the Effectiveness of a COVID-19 Vaccine,0
No Pfizer Coronavirus Vaccine Before Election,0
Only 3 States ‘On Track to Contain’ Coronavirus,0
ÒCoronavirus hoax,1
Testing Suggests 3 Percent of NHS Hospital Staff May Be Unknowingly Infected With Coronavirus,0
Case Investigation and Contact Tracing in Non-healthcare Workplaces: Information for Employers,0
COVID-19 outbreak at a kids' summer camp may be stark,0
FAQs for Law Enforcement Agencies and Personnel,0
Can COVID-19 Damage Your Heart? Here’s What We Know,0
At Home,0
"Yes, States Are Reopening. That Doesn’t Mean the Pandemic Is Over",0
This Is What It Looks Like to Be #HighRiskCOVID19,0
"Best Practice Treatment Guidelines Help Doctors Identify, Treat Vaping-Associated Lung Injuries",0
US Education Secretary Betsy DeVos said children are “stoppers” of coronavirus.,1
FDA Issues Alert on Accuracy of Abbott ID NOW Rapid Test,0
SARS Lessons for COVID-19 Vaccine Design,0
"Newlyweds Donate, Serve Wedding Food to Shelter",0
Democratic congrasswoman Ilhan Omar tweeted that there have been more deaths due to COVID-19 than 9/11 and the wars in Vietnam Iraq and Afghanistan combined,1
Administration Announces $200 million from CDC to Jurisdictions for COVID-19 Vaccine Preparedness,0
Communication Materials,0
Mitigating a COVID-19 Outbreak Among Major League Baseball Players - United States,0
NIH Launches Clinical Trial of Hydroxychloroquine,0
Widespread COVID Vaccine Could Be Ready by April,0
"Older men less worried about COVID-19, study suggests",0
What to Know as Flu Season Nears Peak,0
"If You’ve Been in a Crowd, Should You Get Tested for COVID-19?",0
That Cough or Sneeze Behind You Might Not Be COVID,0
WHO SAGE Seasonal Influenza Vaccination Recommendations during the COVID-19 Pandemic,0
Trey Gowdy said coronavirus shutdowns were suspicious and overblown.,1
COVID-19 and Dementia: Why Socializing Safely Is Vital for Senior Health,0
Why You Might Want to Think Twice Before Making Your Own Hand Sanitizer,0
The Safe and Unsafe Ways People Are Worshipping During COVID-19,0
“Why did the state do that with COVID patients in nursing homes? It’s because the state followed President Trump’s CDC guidance.”,1
First Case of Encephalitis Linked to COVID-19 Reported,0
"Cytokine release syndrome: Symptoms, treatment, and COVID",0
High levels of sulfur dioxide in Wuhan Òmay be a sign of mass cremations of victims of the coronavirus.Ó,1
CDC in Action,0
NZ Lockdown Possibly From China Food Packages,0
"“Hydroxychloroquine is why Uganda, with a population of 43M, has only 15 COVID-19 deaths.”",1
Guidance for K-12 School Administrators on the Use of Masks in Schools,0
Resources for Healthcare Facilities,0
“Why did the US (NIH) in 2017 give $3.7m to the Wuhan Lab in China? Such grants were prohibited in 2014. Did Pres. Obama grant an exception?”,1
Flu Season Off to Early Start: More Than 3 Million Cases in the U.S.,0
Big Pharma is behind COVID-19 deaths.,1
"Even With Misses, Rapid Tests Could Help Stop COVID",0
If You Have Pets,0
Prevent Getting Sick,0
"Yes, ‘Quarantine Fatigue’ Is Real. Here’s How to Cope",0
Says Nancy Pelosi tried “once again” to include abortion funding in the latest coronavirus bill.,1
"COVID-19 Recommendations for Pet Stores, Pet Distributors, and Pet Breeding Facilities",0
Rapid Weather Swings Increase Flu Risk,0
Doc Suspended for Exposing Poor Social-Distancing Practices,0
These Conditions Put Young People at Higher Risk for COVID-19,0
How Screen Time May Be Contributing to Dry Eye During the Pandemic,0
'Superspreaders' Are Driving the COVID-19 Pandemic,0
COMMENTARY: Healthcare Workers Should Wear Reusable Elastomeric Masks,0
Cancer Screening Delays May Cause Spike in Deaths,0
COVID-19 Case Investigation and Contact Tracing in Non-Healthcare Workplaces,0
Conspiracy beliefs hamper US response to COVID-19,0
"Conflict, climate crisis and COVID-19 pose great threats to the health of women and children",0
"Don’t Skip Vital Care, Babies’ Shots, Doctors Warn",0
The U.S. presidential election is canceled due to coronavirus.,1
COMMENTARY: Why I Founded United Physicians and Why You Should Join,0
"Azerbaijan steps up COVID-19 preparedness and readiness measures, welcoming WHO mission""",0
Experts Warning: Don’t Use Off-Label Medications for COVID-19 Treatment,0
Who's At Risk For 'Long COVID?',0
“Half the workforce in the country may have just been idled” by coronavirus.,1
Tips for Safe Grocery Shopping,0
Why does SARS-CoV-2 spread so easily?,0
CDC Says COVID-19 Numbers Increasing Again,0
Mosquitoes can transfer COVID-19 “from person to person”.,1
All elective or non-emergency surgeries are banned to prioritize coronavirus treatments and prevent the spread.,1
"Dr. Robert R. Redfield Statement on “Preventing and Mitigating SARS-CoV-2 Transmission — Four Overnight Camps, Maine, June–August 2020”",0
Wisconsin Bars Full As Stay-Home Order Struck Down,0
Couple Donates Flowers as Pandemic Halts Wedding,0
Alabama Governor Issues Face Mask Order,0
Late herbalist known as “Dr. Sebi” was correct in saying viruses don’t exist.,1
