title,label
A video shows British Prime Minister Boris Johnson serving journalists tea after recovering from COVID-19.,1
$3 trillion for federal coronavirus stimulus packages is “being borrowed basically from China.”,1
Viral video reveals there is a coronavirus vaccine patent owned by Bill Gates.,1
Bill Gates said that the Catholic religion may have to be suspended forever because of the COVID-19 pandemic.,1
Democratic congrasswoman Ilhan Omar tweeted that there have been more deaths due to COVID-19 than 9/11 and the wars in Vietnam Iraq and Afghanistan combined,1
“For the World Health Organization the international entity whose sole responsibility it is to alert the world of global pandemics like this to miss this is a huge problem.”,1
“Trump bailed out Wall Street but not Main Street.”,1
Models projecting COVID-19 deaths “are talking about without mitigation.”,1
“Plandemic” vignette featuring Judy Mikovits claims that coronavirus is manmade; that flu vaccine increases risk of COVID-19; that hydroxychloroquine is effective for treating COVID-19.,1
Trump campaign video suggesting Trump’s travel restrictions on China saved 2 million lives.,1
A post shared more than 160000 times on Facebook during the novel coronavirus pandemic says Bill Gates wants “digital tattoos” to check who has been tested and asks if it would be “like holocaust victims have.”,1
The Centers for Disease and Prevention has reduced the number of COVID-19 cases recorded in the U.S.,1
A photo shows Proud Boys member Rob Cantrall at a recent Michigan protest.,1
“There was no real scientific basis for believing that” social distancing would be necessary “since it had never been studied.”,1
Regarding the risks of coronavirus transmission on an airplane “It’s as safe as an environment as you’re going to find.”,1
Trump: “Medically we had empty cupboards. The cupboards — I say the cupboards were empty.”,1
Central Park hospital tents housed thousands of abused children released from underground captivity.,1
Wearing face masks can cause carbon dioxide toxicity; can weaken immune system.,1
Joe Biden has “written a letter of apology” for calling Trump’s travel restrictions from China “xenophobic.”,1
Posts on social media claim the US Centers for Disease Control and Prevention (CDC) has revised down its death toll for COVID-19.,1
CDC suddenly lost 30000 deaths from coronavirus from its data thus proving the virus is not as serious as it seems.,1
Gas is under $1 in 13 states but $2.27 in Pennsylvania because of the governor.,1
“93% of the (COVID-19) cases in the state of Illinois have come from Chicago.”,1
Under the mayor’s COVID-19 order Kansas City “churchgoers must register with the government.”,1
The CARES Act was introduced in January 2019 which proves the COVID-19 pandemic was planned in advance.,1
Social media users have shared a photo that claims to show a “Center for Global Human Population Reduction” affiliated with the Bill & Melinda Gates Foundation.,1
COVID-19 has infected more meatpackers in the U.S. than health care workers.,1
Kentucky teachers will conduct in-home “bedroom inspections” during the week of April 27 for their kindergarten through eighth grade students.,1
The photo shows a packed beach in Bloemfontein South Africa during the country’s coronavirus lockdown.,1
Pennsylvania’s governor breaking his own social distancing rules in a photo.,1
“Bill Gates admits his COVID-19 vaccine might kill nearly 1 million people.”,1
Former Rep. Trey Gowdy wrote essay past on social media claiming the COVID-19 pandemic was planned to help Democrats in the 2020 election.,1
People should ignore guidelines to wear masks especially since the government doesn’t advise mask wearing for tuberulosis.,1
The White House is selling coins commemorating the COVID-19 pandemic.,1
Madagascar does not have any cases of the coronavirus,1
An article circulating on Facebook claims that Microsoft co-founder Bill Gates said a COVID-19 vaccine could kill almost one million people citing an interview he gave.,1
South African President Cyril Ramaphosa asked all foreigners to leave the country by June 21 in response to the spread of COVID-19.,1
The video shows the FBI seizing coronavirus-infected face masks sent from China.,1
The post contains a COVID-19 conspiracy theory written by former South Carolina Rep. Trey Gowdy.,1
The photo shows bedding and food aid packages distributed in Rwanda during the coronavirus pandemic,1
Georgia Gov. Brian Kemp “mandates restaurants reopen”.,1
“Governor Andy Beshear has authorized Kentucky teachers to make in-home visits. With parental approval teachers will inspect the bedroom of each student currently enrolled in K-8.”,1
CDC does not recommend wearing masks.,1
President Donald Trump is selling coronavirus-themed commemorative coins through the White House Gift Shop.,1
Dr. Elisa Granato one of the first volunteers to receive a potential COVID-19 vaccine in the U.K. has died.,1
Walmart Amazon Kroger Target and Costco “have not had any reported (coronavirus) cases in the news.”,1
The Department of Homeland Security (DHS) plans to mobilize the National Guard to enforce a nationwide 14-day quarantine.,1
News outlets are misusing a boy’s image to report the same child died of COVID-19 in three different countries.,1
Harvard professor Charles Lieber was arrested for manufacturing and selling the new coronavirus to China,1
French health care workers are putting on defective Chinese-made protective gowns.,1
Mosquitoes can spread COVID-19 “from person to person.”,1
Donald Trump’s claim that the USA had more testing than all other countries combined.,1
“So 2 doctors from Bakersfield discover that coronavirus mortality rate is 0.03%. 13x less deadly than what was previously thought! Their analysis has since been banned from YouTube.”,1
Walmart Kroger Amazon Target and Costco had no reported cases of coronavirus in the news.,1
Young people “have a greater chance of being killed by the HPV vaccine than COVID-19.”,1
Sign outside the Bill & Melinda Gates Foundation says “Center for Global Human Population Reduction.”,1
Coronavirus mortality rate been proven to be 0.03%.,1
Walmart Amazon Kroger Target and Costco stores — while staying open during the COVID-19 pandemic — “have not had any reported cases” of employees contracting the coronavirus.,1
Thousands of doctors say hydroxychloroquine cures coronavirus.,1
“Children don’t seem to be getting this virus.”,1
Says Dr. Anthony Fauci’s name appears on “4 U.S. patents for a key glycoprotein” used to “create the current COVID-19 epidemic.”,1
Says if you’re refused service at a store for not wearing a mask “call the department of health and report the store. Masks are suggested not required.”,1
Michigan Gov. Gretchen Whitmer “has just been stripped of her emergency coronavirus powers by her state legislature.”,1
“We’ve tested more than every country combined.”,1
The CDC recommends that only people with COVID-19 symptoms should wear masks.,1
Dr. Anthony Fauci “has known for 15 years that chloroquine and … hydroxychloroquine will not only treat a current case of coronavirus but prevent future cases.”,1
“The (corona)virus just isn’t nearly as deadly as we thought it was.”,1
“All Missouri businesses can open Monday May 4 under our new Order as long as new guidelines are followed.”,1
A 2005 NIH study shows that Fauci already knew of chloroquine’s effectiveness against coronaviruses including SARS-CoV-2.,1
Dr. Anthony Fauci disappeared at the end of April because he had illegally sent $3.7 million to a virology lab in Wuhan China.,1
Hospitals in the United States get paid $750 for patients who die from the flu $17500 for COVID-19.,1
“If you have had a flu shot in the last 3-5 years you will probably test positive” for COVID-19.,1
Late herbalist known as “Dr. Sebi” was correct in saying viruses don’t exist.,1
“Why did the US (NIH) in 2017 give $3.7m to the Wuhan Lab in China? Such grants were prohibited in 2014. Did Pres. Obama grant an exception?”,1
The rate of coronavirus-related deaths being reported out of New York City is 200 times higher than the death rates of the world’s largest 10 cities.,1
The government must have planned the coronavirus pandemic because the coronavirus relief bill had been introduced three years earlier.,1
Japanese doctor who won Nobel Prize said coronavirus is artifical and was manufactured in China.,1
A Facebook post shared more than 29000 times claims people in Pennsylvania who do not wear a face mask in public during the novel coronavirus pandemic risk a $500 fine and up to six months in jail.,1
Graphics shared thousands of times on social media claim to show the exact probability of COVID-19 carriers spreading the disease if they or another person wears a mask.,1
Elisa Granato the first volunteer in the first Europe human trial of a COVID-19 vaccine has died.,1
“First volunteer in UK coronavirus vaccine trial has died.”,1
A volunteer for Oxford coronavirus vaccine died.,1
Doctors encouraged by hospitals and AMA to overcount COVID-19 deaths.,1
Black cats in Vietnam are being killed and consumed as a COVID-19 cure.,1
“Mitch McConnell said he wanted states to go bankrupt instead of the federal government providing relief. Today Thom Tillis agreed.”,1
“Ultraviolet Radiation is administered into the body as a disinfectant to kill bacteria and viruses and this has been used for a while now.”,1
Exposure of blood to ultraviolet light rids the body of coronavirus.,1
“Half the workforce in the country may have just been idled” by coronavirus.,1
“We’ve still had more deaths to the flu this year than we’ve had COVID-19.”,1
Two physicians in Bakersfield California claim that COVID-19 is similar to the flu in terms of prevalence and mortality; that sheltering in place weakens that immune system.,1
North Carolina’s health department is “telling hospitals that if they decide to do elective surgeries they won’t be eligible to receive (protective equipment) from the state.”,1
Smoking may protect against COVID-19; scientists believe nicotine might protect against coronavirus.,1
U.S sent 100000 military forces to South China Sea in a move to increase its presence in the region against the backdrop of the coronavirus pandemic.,1
President Trump urged people to ingest or inject disinfectants as a treatment for coronavirus.,1
November 2019 job listing for a quarantine advisor at the Centers for Disease Control and Prevention prove the government knew the COVID-19 would hit United States.,1
Mosques are allowed to stay open during pandemic in the United States but churches are not.,1
“Trump and McConnell are blocking stimulus checks for Americans married to immigrants.”,1
President Barack Obama “signed the medical appliance tax bill that forced companies to outsource manufacturing of masks gowns gloves and ventilaors [sic] to China Europe and Russia to avoid the tax.”,1
“It’s not the coronavirus that’s killing people. It is the economy.”,1
“President Trump just announced that the ‘biological’ lab in Wuhan where the COVID-19 virus was created was ‘funded’ by President Barak Hussein Obama in 2015 to the tune of $3800000 American dollars!”,1
“Pelosi was in (Wuhan) China 6 days after the impeachment HOAX failed.”,1
The existence of a canine coronavirus vaccine casts doubt on statements that there isn’t one for humans.,1
“People defying stay-at-home order fill Arizona beaches.”,1
Mosquitoes can transfer COVID-19 “from person to person”.,1
If you paid rent in March or April in the United States “they got to give” you your money back.,1
Pennsylvania House of Representatives approved funding for COVID-19 in June 2019 proving that the pandemic was pre-planned.,1
A video of hot mic comments between a Fox News reporter and a New York Times photographer reveals that COVID-19 is a hoax and proves that there is a secret vaccine.,1
Trey Gowdy said coronavirus shutdowns were suspicious and overblown.,1
All elective or non-emergency surgeries are banned to prioritize coronavirus treatments and prevent the spread.,1
U.S. House Speaker Nancy Pelosi was in Wuhan China in time to release the novel coronavirus and sabotage the U.S.-China trade deal.,1
U.S. House Speaker Nancy Pelosi was in Wuhan China six days after the impeachment proceedings against President Trump ended.,1
“Nearly half of (Missouri) counties have not reported positive (COVID-19) cases.”,1
The reason why the COVID-19 mortality rate and cases have decreased is due to preexisting immunity from T cells,1
"The U.S. “went from 75,000 flu deaths last year in America to almost 0”; are there “allocation games being played to manipulate the truth?”",1
Some mouthwashes could help curb coronavirus,1
The World Health Organization confirmed that the coronavirus is no more deadly or dangerous than seasonal flu,1
The U.S. CDC said that the virus which causes COVID-19 was never airborne; masks are therefore worthless,1
Fewer flu cases being recorded this year because these cases are being diagnosed as COVID-19,1
Anthony Fauci co-authored a study published in 2008 showing that Spanish flu deaths were due to bacterial pneumonia from wearing face masks,1
The World Doctors Alliance claims that COVID-19 is a type of flu and is not a pandemic; that PCR tests are up to 94% false positive; that only 98 COVID-19 related deaths have been reported in Ireland,1
"A CDC study published in September 2020 showed that more people wearing masks had COVID-19, therefore masks don’t work or make us more likely to catch COVID-19",1
The novel coronavirus that causes COVID-19 is a “normal flu virus.”,1
The genomic sequences of coronaviruses that support the hypothesis that the virus arose naturally are all fabricated and don’t actually exist,1
Mortality in the U.S. this year is not materially different from the previous 5 years,1
"If face masks work to protect us from viral respiratory illnesses like COVID-19 and the flu and we’ve been walking around in them for months, then why would anyone need a flu shot right now?",1
The U.S. government has released their initial plans to force a vaccine on everyone; three potential vaccines are currently in Stage 3 trials in the U.S. and could be ready in weeks,1
The Trump campaign sent out fundraising email asking to help the presiden after he was diagnosed with COVID-19.,1
"“Florida, Georgia,Idaho, South Dakota & Tennessee are now mask free!!!”",1
COVID-19 is less deadly than seasonal flu,1
"COVID-19 mortality rates are very low, therefore COVID-19 is not an important public health concern; if you are 70+ years old, you have a 0.054% chance of dying from COVID-19",1
More babies die by abortion in two days than all the coronavirus deaths thus far,1
Hydrogels are part of the genome-modifying COVID-19 mRNA vaccines’ delivery system and will connect you to the internet,1
"Masks are dirty and cause bacterial overgrowth, skin infections, and “mask mouth”, which is a new medical condition caused by wearing masks all day",1
The U.S. CDC encourages the use of a “[COVID-19] flu shot” on children.,1
Why are we wearing masks for COVID-19 when we don’t wear masks for flu and TB which also kill a lot of people?,1
“Coronavirus was created in Wuhan lab and released intentionally.”,1
"If you decide you don’t want the COVID-19 vaccine, the military will help convince you.",1
There is no second wave of COVID-19; this second wave is really just the normal flu/common cold season that happens every year,1
Genetic evidence within the Spike gene of the SARS-CoV-2 genome suggest that the virus is a product of genetic manipulation,1
"Cloth masks cannot block smoke particles which are larger than viruses, so masks cannot stop the spread of the virus",1
PGA golfer Bubba Wallace wrote Facebook post that criticizes measures taken to mitigate the spread of COVID-19.,1
The World Integrated Trade Solutions (WITS) website shows that COVID-19 test kits were being sold in 2017 and 2018,1
COVID-19 case numbers in the U.S. are inflated due to the high sensitivity of the RT-PCR diagnostic test,1
The U.S. CDC quietly updated their numbers in August to show that only 6% of all coronavirus deaths were completely due to the coronavirus alone,1
"Social media posts shared thousands of times and retweeted by President Donald Trump claim the U.S Centers for Disease Control and Prevention cut the national COVID-19 death toll by 94%, citing a CDC comorbidity chart.",1
"The CDC updated the COVID-19 number to admit that only 6% of all the 153,504 deaths recorded actually died from COVID-19.",1
"Either masks work or they don’t; if masks work, then physical distancing and lockdowns are unnecessary.",1
"The RT-PCR test for the virus that causes COVID-19 detects human DNA on chromosome 8, therefore all tests will give a positive result",1
The Governor of Maine has ordered restaurant staff to wear dog cone-style face visors as a precautionary measure against COVID-19.,1
The greatest trick the U.S. CDC ever pulled was convincing the world you can be sick without having symptoms.,1
"The survival rate of COVID-19 is close to 100% without a vaccine, so what exactly will the purpose of the new vaccine be?",1
Misleading claims about COVID-19 vaccine spread by ‘Plandemic’ video,1
"Photos show Democratic presidential nominee Joe Biden and his running mate, Sen. Kamala Harris, are not abiding by public health recommendations regarding face masks.",1
"Facebook posts shared tens of thousands of times during the Democratic National Convention criticize Joe Biden, Kamala Harris, and other top Democrats for appearing in a crowd without masks.",1
"“Hydroxychloroquine is why Uganda, with a population of 43M, has only 15 COVID-19 deaths.”",1
The overall lethality of COVID-19 (infection fatality rate) is about 0.1% to 0.3% and thus in the range of a severe influenza; up to 60% of all persons may already have a certain cellular background immunity to the new coronavirus due to contact with previous coronaviruses (i.e. cold viruses); there is still little to no scientific evidence for the effectiveness of cloth face masks in healthy and asymptomatic individuals,1
Our chance of not dying from COVID-19 is 99.96%,1
Would you take a vaccine with a 33% death rate to feel safe from a virus with a 0.06% death rate?,1
"Sweden has a lower COVID-19 death rate than Spain, Italy and the U.K., even though it never had a lockdown",1
"A large, country-randomized controlled trial with 2.7 billion people shows that COVID-19 patients treated with hydroxychloroquine have a 79.1% lower death rate",1
"Posts shared thousands of times on social media claim Legionnaires’ disease, a serious type of pneumonia, can be contracted through reusable face masks, implying that it could be mistaken for COVID-19.",1
Social media posts shared thousands of times attribute comments criticizing coronavirus measures to Fox News host Tucker Carlson.,1
An image appearing to be an publication by the World Health Organization (WHO) shows that the global health body does not recommend mask-wearing during the COVID-19 pandemic.,1
"If masks were effective and necessary, non-mask wearers should be dead by now",1
A Facebook post shared thousands of times claims the United States has reached herd immunity for COVID-19.,1
"We can’t make a vaccine that works for flu, no vaccine for the respiratory syncytial virus (RSV), and we can’t cure cancer. Yet somehow scientists can make a vaccine for COVID-19 in six months?",1
"Hydroxychloroquine, azithromycin and zinc cure COVID-19",1
"Facebook posts shared thousands of times claim Washington’s mayor exempted members of Congress from a 14-day quarantine after they traveled to the funeral of civil rights icon John Lewis in Georgia, which the city considers a “high-risk” state for the coronavirus.",1
"Herman Cain, one-time Republican presidential candidate, died of colon cancer, not COVID-19.",1
"The truck depicting the god of death Anubis is aimed at testing and then infecting people, which eventually ends with human microchipping.",1
A group called America’s Frontline Doctors are featured in viral video claiming hydroxychloroquine cures COVID-19.,1
"Stella Immanuel claims that the drug combination of hydroxychloroquine, zinc and azithromycin is a cure and preventative for COVID-19 and that people don’t need to wear masks or practice physical distancing in a Breitbart video featuring a group called America’s Frontline Doctors.",1
Wearing a face mask to slow the spread of COVID-19 could cause Legionnaires’ disease.,1
The nasal swab test for COVID-19 damages the “blood-brain barrier” and can therefore lead to brain infections.,1
The Centers for Disease Control and Prevention made a mistake and has lowered its COVID-19 case count in Florida.,1
A Facebook video claims that a new oral spray “deactivates 98% of the coronavirus” in the mouth. This effect is believed to be partly due to the ability of trypsin to sever proteins on the surface of the SARS-CoV-2 virus.,1
5G generates the coronavirus SARS-CoV-2 in human skin cells.,1
A mobile COVID-19 testing station bears a logo that depicts an ancient deity of death.,1
"Masks do nothing to prevent the spread of pathogens, including SARS-CoV-2, and cause oxygen deficiency",1
Facebook posts shared thousands of times claim that the US Federal Emergency Management Agency (FEMA) is offering hazard pay compensation to individuals who worked during the novel coronavirus pandemic.,1
5G technology creates coronavirus in human cells,1
US Education Secretary Betsy DeVos said children are “stoppers” of coronavirus.,1
Video says face masks are ineffective in mitigating transmission of COVID-19 and are harmful to the wearer.,1
"Photo shows former President Barack Obama, Dr. Anthony Fauci and Melinda Gates at the “Wuhan lab in 2015.”",1
"A photo claims to show Dr. Fauci, Melinda Gates and Barack Obama at the Wuhan Lab in 2015.",1
Claim that Secretary of Education Betsy DeVos said ‘only’ .02% of kids are likely to die when they go back to school during the pandemic.,1
The U.S. government has approved a second round of coronavirus stimulus payments to everyone who signs up — and that the money will be forthcoming in “5-7 business days.”,1
Deaths from COVID-19 are nearing zero in the U.S.,1
Using nasopharyngeal swabs for COVID-19 testing is unnecessary; saliva samples from mouth swabs is an equivalent substitute,1
Articles shared hundreds of times on Facebook in multiple countries claim that holy communion has been banned in Toronto as part of the Canadian city’s response to the coronavirus pandemic.,1
Nasal swabs used to obtain samples for COVID-19 tests reach the blood-brain barrier and may damage it.,1
A spike in COVID-19 cases in the U.S. seen in June 2020 is due to increased testing.,1
No one has died from the coronavirus; there are no antibodies that identify SARS-CoV-2; pathologists have no means of verifying whether a person was infected with SARS-CoV-2; SARS-CoV-2 has not fulfilled Koch’s postulates.,1
"Infant deaths decreased dramatically during the lockdown, when the number of vaccines administered was reduced; vaccines are a cause of sudden infant death syndrome",1
Face masks don’t “protect against covid19 and other viruses.”,1
Antibodies for the common cold produce a positive COVID-19 test. False-positive results from COVID-19 antibody testing are behind the COVID-19 cases reported in the U.S.,1
Ghislaine Maxwell — the recently arrested associate of Jeffrey Epstein — has tested positive for COVID-19 while in jail.,1
U.S. hospital laboratories falsify COVID-19 tests to inflate the number of positive results. Nurses sent unused swabs for COVID-19 testing and they all came back positive.,1
Gas sensors show that wearing a face mask leads to oxygen deficiency and carbon dioxide toxicity.,1
Facebook posts shared in at least three countries as scientists work to develop a COVID-19 vaccine claim to offer a legal way to refuse vaccination.,1
Wisconsin is Òclearly seeing a decline in COVID infectionsÓ.,1
Facebook posts claim a child who is infected with the novel coronavirus will be taken to a hospital unaccompanied.,1
IndiaÕs Ministry of Home Affairs banning citizens from posting about the new coronavirus on social media.,1
"42 Democratic senators, plus two Independents, voted against sending direct payments to Americans as part of the coronavirus economic stimulus package.",1
The photo of a vaccine for canine coronavirus proves that a vaccine exists for the novel coronavirus that causes COVID-19.,1
A picture of a reporter in protective medical gear is an example of how the American media ÒhypesÓ the COVID-19 pandemic.,1
"A photo taken by a journalist showing a beach in Jacksonville, Florida, isnÕt from after the government reopened the beach as news reports have claimed.",1
News photo from stay-at-home protest was doctored to add Confederate flag.,1
"Says a photo shows the ÒSAME EXACT PEOPLEÓ at Òtwo different beachesÓ in Los Angeles County and Jacksonville, Florida.",1
ÒMy wife is suffering from coronavirus and she is pregnant. The doctor said she wonÕt survive it.Ó,1
A Democratic attack ad said Trump shipped 17 tons of medical supplies to China.,1
The COVID-19 virus cannot spread in areas sprayed with eucalyptus oil vapor.,1
Goodwill Industries International has fired all its employees because of the coronavirus pandemic.,1
Says WisconsinÕs in-person election has caused a ÒsurgeÓ in new coronavirus cases,1
Nobel laureate Luc Montagnier claimed that the coronavirus genome contained sequences of HIV (the virus that causes AIDS).,1
TrumpÕs claim that ObamaÕs handling of the 2009 swine flu pandemic was a disaster.,1
"""House of Representatives Speaker Nancy Pelosi posted and deleted a video on her Twitter account, in which she calls on people to visit Chinatown in San Francisco.""",1
"House Speaker Nancy Pelosi delete a February 24, 2020, video of herself from Twitter in which she encouraged people to visit Chinatown in San Francisco.",1
The Food and Drug Administration (FDA) authorized BodysphereÕs two-minute COVID-19 testing kit.,1
"Posts shared more than 2,000 times on social media appear to show a 2009 tweet from Donald Trump criticizing then-president Barack ObamaÕs handling of the H1N1 pandemic and placing ÒALL responsibilityÓ on presidents in a crisis.",1
AmazonÕs Alexa says the government released the coronavirus.,1
"In the United States, there are Ò360,000 (deaths) a year from swimming pools. But we donÕt shut the country down for that.Ó",1
Hospitals compensated 15% more for COVID-19 patients under the stimulus package and New York City hospitals are inflating their coronavirus numbers.,1
A video argues that the pandemic could have resulted from the accidental or intentional release of either a natural virus under study or an artificial virus that was bioengineered (manmade).,1
Says Democrats are on vacation until May 4 and Òrefuse to come backÓ to sign a bill to help small businesses.,1
"ÒThis is COVID-19, not COVID-1, folks. And so you would think the people charged with the World Health Organization facts and figures would be on top of that.Ó",1
Thieves are handing out chemically doused face masks to knock people out before robbing them.,1
Economic stimulus payments to U.S. citizens will either reduce future tax refunds or will have to be paid back.,1
"Valley County, Montana, mandated pink arm bands for residents who had submitted to quarantine protocol.",1
"Gov. Andrew Cuomo Òwas simply saying if we can share 20 percent of your excess, your non-used ventilators, to help people in other parts of the state on a voluntary basis, that would be great. Of course, there was a reaction to that, which was not positive.Ó",1
TrumpÕs claims about how quickly WHO acted to announce human-to-human transmission,1
Video shows an orangutan who started washing its hands after watching the zookeepers do so during the coronavirus pandemic.,1
"The news media has tried to pass off one manÕs death, attributed to complications from COVID-19, as two separate cases.",1
ÒMichigan Governor Gretchen Whitmer bans buying US flags during lockdown.Ó,1
"ÒThe president looks like he was ahead of the curve Ð as you know, he talks about this all the time Ð on shutting down travel from China.Ó",1
Joe DiffieÕs death was labeled Òas a COVID-19 death and it wasnÕt!Ó,1
Trump says that as president he has ÒtotalÓ authority to re-open states amid the COVID-19 pandemic.,1
"Average American has less than two-tenths of one percent chance of getting coronavirus, and thus public health officials overreacted to the pandemic.",1
"Trump claims Òit is the decision of the President,Ó not governors, to Òopen up the states.Ó",1
"The US $1,200 coronavirus relief checks this year are Òjust an advance on your next tax return. É Next year, youÕre automatically going to owe $1,200 come tax season.Ó",1
Says American NIAID director Dr. Anthony Fauci Òstands to lose 100 million dollars on Bill Gates ÔvaccineÕ for the coronavirus. Because he invested in this vaccine.Ó,1
Numbers in a photo about death tolls from COVID-19 show that the pandemic is a con.,1
Michigan Gov. Gretchen Whitmer banned sale of American flags during COVID-19 pandemic.,1
A photo shared thousands of times on Facebook claims to show the throat of a novel coronavirus patient.,1
COVID-19 stimulus checks are an advance on 2020 tax refunds.,1
Dr. Anthony Fauci Òwas telling people on February 29th that there was nothing to worry about and it posed no threat to the US public at large.Ó,1
Calling 1-800-382-5277 or 1-800-746-6373 gives Americans information on their coronavirus stimulus checks.,1
Says Michigan COVID-19 order bans gardening and the sale of vegetable seeds and fruit.,1
Mosques allowed to stay open in the US during the coronavirus epidemic while churches are forced to close.,1
15 major global pandemics all originated in China.,1
President Donald Trump referred to the coronavirus as a ÒhoaxÓ or Òpolitical conspiracy.Ó,1
Pentagon confirms coronavirus accidentally got into chemtrail supply train.,1
ChinaÕs Communist government created the novel coronavirus in a laboratory and released it into the world as a deadly bioweapon.,1
Viral publication says a video shows a Ògay party in Italy few weeks before COVID-19.Ó,1
"ÒPer order from @GovWhitmer, people in Michigan are now banned from purchasing a new baby car seat in stores.Ó",1
ÒMass vaccination for COVID-19 in Senegal was started yesterday (4/8) and the first 7 CHILDREN who received it DIED on the spot.Ó,1
Soap and hand sanitizer can be used to kill coronavirus in the body.,1
"Viral video with Dr. Shiva Ayyadurai proves Fauci, White House and others are members of deep state.",1
Herd immunity is probably why California has far fewer COVID-19 deaths than New York.,1
"ÒChurch services canÕt resume until weÕre all vaccinated, says Bill Gates.Ó",1
COVID-19 mass vaccine in Senegal that began in West Africa killed the first seven children who received it.,1
CDC admitted to lying about COVID-19 death stats.,1
Top German virologist JŸrgen Rissland recommended drinking whiskey to combat COVID-19.,1
Bill Gates is plotting to use COVID-19 testing and a future vaccine to track people with microchips.,1
"COVID-19 causes prolonged and progressive hypoxia (starving your body of oxygen) by binding to the heme groups in hemoglobin in your red blood cells. People are simply desaturating (losing O2 in their blood), and thatÕs what eventually leads to organ failures that kill them, not any form of ARDS or pneumonia.",1
COVID-19 vaccine trial killed 7 children in Senegal.,1
U.S. Speaker of the House Nancy Pelosi said she wonÕt pass new economic stimulus package unless senior citizens are excluded.,1
"Social media posts recommend tonic water and zinc as a cure for a novel coronavirus infection, as the drink contains quinine, whose synthetic relative hydroxychloroquine is on trial as a COVID-19 treatment.",1
US arrests the man who created Covid-19.,1
"India is suing Microsoft founder Bill Gates because of his vaccine against coronavirus that killed 77,000 girls.",1
Coronavirus will be exterminated if lockdowns are lifted.,1
The number of deaths from COVID-19 are exaggerated.,1
Michigan governor violated social distancing order while signing stay-at-home order.,1
Posts claim that the speaker of the Winsconsin state assembly Robin Vos wore protective gear that Òelection workers he forced to work É do not have.Ó,1
5G exposure/radiation pollution compromises the structure and function of hemoglobin in cells and worsens COVID-19 pandemic.,1
"A video has been viewed tens of thousands of times on Twitter, Facebook and YouTube alongside a claim that it shows the US Federal Bureau of Investigation (FBI) raiding a synagogue that was used to hoard face masks and other medical equipment.",1
Steam from boiling oranges kills COVID-19.,1
ÒEveryone is only dying of coronavirus now.Ó,1
"Facebook posts claims the Asian, Hong Kong, swine and bird flus each Òkilled more people than coronavirus.Ó",1
Queen Elizabeth said Philippine President Rodrigo Duterte Òis the kind of leader who knows the way É Filipinos are very lucky to have him.Ó,1
A photo shows South Carolina after stay-at-home orders were announced.,1
The Obama administration left President Donald Trump with a Òstockpile with a cupboard that was bare.Ó,1
ÒSame little boy died of COVID-19 in three different countries. Still donÕt believe the media is #fakenews?Ó,1
ÒThe North Carolina and Virginia State line is closed. Nothing in or out.Ó,1
A poem about people staying home was written by Kathleen OÕMara in 1869.,1
Ò59 people die as pastor gives them Dettol to drink in church to prevent coronavirus.Ó,1
"Asian flu, Hong Kong flu, swine flu and bird flu killed more people than coronavirus has today. And that the government never shut down anything for those.",1
"Claim that televangelist Pat Robertson said some young people Òare doing all kinds of unnatural things with their sex organs. When people do that, they transfer all kinds of chemicals from ladiesÕ private parts and thatÕs where I think the (corona)virus came from.Ó",1
People are handing out masks Òdoused with chemicals which knocks you out coldÓ so they can rob you.,1
"Former NYC Mayor Rudolph Giuliani said he Òbought $2M in shares of Novartis, a primary supplier of hydroxychloroquineÓ in early February.",1
Coronavirus is fake or a made-up ploy by 5G.,1
Photo of a mannequin being wheeled into a hospital shows the COVID-19 coverup.,1
Hospital is caught using a dummy in pandemic footage.,1
"ÒIn Italy, they have thrown their money on the streets. A clear message to the whole world that money is not enough when health is in danger.Ó",1
Coronavirus death toll in the U.S. is inflated by inclusion of unrelated deaths.,1
President Trump has repeatedly touted the anti-malarial medications hydroxychloroquine and chloroquine as the much-needed solution to covid-19,1
"Social media posts shared tens of thousands of times claim White House adviser Dr. Anthony Fauci stands alone in insisting hydroxychloroquineÕs effectiveness against COVID-19 is unproven, while Italy, France, Spain and Brazil say it Òworks.Ó",1
Says 44 US senators Òvoted NOT to send stimulus checks.Ó,1
The NBA is asking President Donald Trump to Òresign or weÕll never play again.Ó,1
President Donald TrumpÕs statement that lupus patients are not vulnerable to COVID-19 is not true.,1
New data shows that 21 million Chinese died from the coronavirus.,1
Suggestion that Trump urged sick people to get out and vote during COVID-19 pandemic.,1
"Ron Johnson said Americans should go back to work, because Òdeath is an unavoidable part of life.Ó",1
North Carolina Òhospital beds are typically 85% full across the state.Ó,1
"ÒWeÕve got to give the American public a rough estimate of how long we think this is going to take, based mostly on the South Korean model, which seems to be the trajectory that we are on, thankfully, and not the Italian model.Ó",1
Says the U.S. is developing an ÒantivirusÓ that includes a chip to track your movement.,1
"Big Pharma, Dr. Anthony Fauci and Bill Gates want to ban hydroxychoroquine.",1
ÒThe Chinese Communist Party is using Zoom as a way to spy on our citizens.Ó,1
Photo on biography of a boy who died from coronavirus.,1
ÒJoe Exotic tests positive for coronavirus in prison. ItÕs been confirmed.Ó,1
Walmart has adopted staggered shopping days based on age in response to the pandemic.,1
"ÒWe were slow with the testing, but very quick with the travel ban. And thatÕs been much more critical in saving lives.Ó",1
Walmart is adopting a staggered schedule due to the coronavirus.,1
