content,true_label,predicted_label,model,prompt_method
"<html>
<!--
Author:	HTMLed User
Date:	May 18, 1995
-->
<head>
<body background=""bndkbrn3.jpg"" link=""ff0000"" text=""#0cfa99"" vlink=""0000ff"">
<center><h1>Bean Central </h1>
</center></body></head>
<body>
<a><img alt=""Aura_x"" src=""xbean2.jpg""/></a>

<center> <h1> Trust No One </h1>
<h2> Call 1.800.JAVA BEAN to order <i>(trust us)</i></h2>
</center>

</body>
<p>
<a><img align=""left"" alt=""aura_x"" hspace=""16"" src=""xbean2.jpg""/></a>
If you've read this far you are no doubt a coffee person. As such, you are certainly aware of the coffee discovery legend. To review: A few hundred years ago some African goatherders saw their goats cavorting with unusual great enthusiasm. Investigating, the goatherders traced the behavior to the coffee cherries the goats were eating. From this they learned to make a new beverage called kaffe.
<p> This is a lame story. Africa has been inhabited for thousands of centuries and just twenty generations ago people discovered coffee? Because for the first time goats decided to eat coffee beans? It's hincky! There is strong evidence to suggest that coffee is a new arrival on planet earth. It was brought here to wake people up. Soon after coffee was ""discovered"" coffee houses sprang up in Europe and in no time there was revolution. Freedom was in the air. Or more to the point, in the cup. Experience the

 original wild coffees from Ethiopia. And you too will wake up.
<br/>
<i> THE X BEANS $9.95 per lb </i>
<br/>
<a href=""mailto:jodo@edge.ercnet.com"">Mail </a>
</p></p></html>",True,False,gpt-3.5-turbo,chain_of_thought
"<html>
<title>UIUC College of Medicine</title>
<h2><center>Welcome to The University of Illinois College of Medicine at
Urbana-Champaign</center></h2>
<a name=""top""></a>
<img align=""LEFT"" src=""comseal3.gif""/>
This server includes information about the College of Medicine at
Urbana-Champaign.  It includes our Gopher files, and also a Pathology
Atlas developed here for our medical students.  We also have links to
other biomedical information servers on the Web as well as a few odds
and ends which may be interesting.

<p>
This server is running on a Macintosh using WebSTAR and is under
continuous development. (Last revised 9-5-95)
If you have any comments or ideas about this server, please email Dr.
Allan Levy  (a-levy@uiuc.edu). 
<h4>Better yet, submit your comment right from this form. <a href=""#commentor""> Click here.</a></h4>
<p><pre>   </pre>
<h2>Internet  Teaching from Urbana</h2>
From our teaching collection: <a href=""PathAtlasf/titlePage.html"">
URBANA ATLAS OF PATHOLOGY</a><br/>
(updated July 21, 1995)
<br/>
<h2> About Our Medical School</h2><p>
<a href=""colmedf/colmed.html"">About the College of Medicine at Urbana-Champaign</a>
<p>
<a href=""colmedf/MSP/MSP_cont.html"">
<img align=""center"" src=""colmedf/minimsp.gif""/>About the Medical Scholars
Program</a>
<p>
<a href=""/Yonkers.html"">Other Instructional Sites of the College
</a>
<p>
<br/>
<a href=""gopher://gopher.uic.edu"">UI at Chicago Gopher</a>
<hr/>
<h2> Medical Curriculum - Learning Around the World</h2>
Just a few of the thousands of medical resources will be listed here.
 We will try to rotate the list to provide a changing and interesting
selection.

<ul>
<li><a href=""bas.html"">Selected medical resources </a> organized by
discipline
<p>
<li><a href=""http://text.nlm.nih.gov"">Clinical Practice Guidelines</a> from AHCPR
<li>University of Iowa <a href=""http://indy.radiology.uiowa.edu/VirtualChildHosp/VCHHomePage.html"">Virtual Children's Hospital</a>
<li>From the Brigham and Women's Hospital <a href=""http://count51.med.harvard.edu/AANLIB/home.html"">ATLAS OF CNS
PATHOLOGY </a>
<li>The Internet Pathology Lab from the University of Utah  <a href=""http://www-medlib.med.utah.edu/WebPath/webpath.html"">WebPath </a>
<li>Students are often the best instructors.  Here is a
student-compiled <a href=""http://www.tiac.net/users/jtward/index.html"">Multimedia Medical
Reference Library</a> that is really great!
</li></li></li></li></li></p></li></ul>
<h2>Other  Medicine-Related Web Sites and News Groups</h2>
<p>
<a href=""http://www.nih.gov/""> The National Institutes of
Health</a>
<br/>
<a href=""http://www.nlm.nih.gov/""> The National Library of
Medicine</a>
<br/>
<a href='/""http://stis.nsf.gov/""'> The National Science
Foundation</a>
<br/>
<a href=""http://www2.umdnj.edu/~ama/ama.html"">American Medical
Association -
Medical Student Section</a>
<br/>
<a href=""/http://biomed.nus.sg/Cancer/welcome.html""> CancerNet</a>
<br/>
<a href=""/Medical.Indices.html""> Other Biomedical Resources</a>
<br/>
<a href=""news:uiuc.anno",False,False,gpt-3.5-turbo,chain_of_thought
"<html<head>
<title>Washington University Institute for Biomedical Computing</title>

<center>
<a href=""/htbin/imagemap/ibc"">
<img alt=""Washington University Institute for Biomedical Computing"" border=""0"" ismap="""" src=""http://ibc.wustl.edu/images/ibc_t.gif""/></a></center>
<p>
<a href=""http://ibc.wustl.edu/audio/welcome.au"">
Welcome 
</a>
to the <b> Institute for Biomedical Computing (IBC) </b>,
a joint <a href=""http://ibc.wustl.edu/res_collab"">
collaborative research</a> venture between the 
<a href=""http://ibc.wustl.edu/wums.html"">
School of Medicine</a> and the
<a href=""http://www.ecl.wustl.edu/seas/"">
School of Engineering and Applied Sciences</a> at
<a href=""http://www.wustl.edu/"">
Washington University </a> in
<a href=""http://ibc.wustl.edu/stlouis.html"">
St. Louis, </a> Missouri. 
<a href=""http://ibc.wustl.edu:70/0h/bio_local/contacts""> Contact us</a>
for more information. Send <a href=""http://ibc.wustl.edu/ibc_note.html"">
e-mail to IBC personnel</a> if you know who you want to contact.
<form action=""http://ibc.wustl.edu/ibcsrch.cgi"">
<center><input name=""key"" size=""20"" type=""text""/>
<input type=""submit"" value=""Search our server for keywords""/></center>
</form>
<center>
<b>Institute: </b>
<a href=""#proj"">Projects</a> |
<a href=""#comp"">Components</a> |
<a href=""#collab"">Collaborators</a> |
<a href=""#sem"">Seminars</a> |
<a href=""#ibcres"">Resources</a> |
<a href=""/bio-utils.html"">Bio-WWW Utils</a> |
<a ""="""" href=""http://ibc.wustl.edu:70/0h/bio_local/contacts"">Contacts</a><br/>
<b>Washington U: </b>
<a href=""http://ibc.wustl.edu:70/1/bio_local/bio_med/"">Bio Eng Program</a>
|
<a href=""/res_collab"">Research Collaboration</a> |
<a href=""http://ibc.wustl.edu:70/1/dbbs_book"">DBBS</a> |
<a href=""#sem"">Seminars</a> |
<a href=""http://ibc.wustl.edu:70/1/wustl"">WU WWW Sites</a><br/>
<b>Biomedical Computing: </b>
<a href=""http://ibc.wustl.edu:70/1/bio_remote"">Other Links</a> |
<a href=""http://ibc.wustl.edu:70/1m/bio_remote/bio-email"">E-Mail servers</a>
|
<a href=""http://ibc.wustl.edu:70/1/bio_grants"">Funding Sources</a> | 
<a href=""http://ibc.wustl.edu:70/1/bio_data"">Databases</a><br/>
<b>Misc: </b>
<a href=""/archives.html"">Other IBC Archives</a> |
<a href=""http://ibc.wustl.edu:70/1/links"">More WWW Links</a> |
<a href=""/internet.html"">Internet Resources</a> |
<a href=""#about"">About this server</a>
</center>
<hr/>
<a name=""proj"">
<h2><li>Institute Applications and Projects</li></h2>
<ul>
<li><a href=""/ismb96"">Intelligent Systems for Molecular Biology Conference (ISMB '96)</a>
<li><a href=""http://bcl.wustl.edu/xcosm/xcosm.html"">
XCOSM X-Windows interface to Computational Optical Sectioning Microscopy</a>
<li><a href=""/bcl/README.dnagui.html"">
DNA/GUI: Quantitative Imaging and Analysis of Electrophoretic Gels</a>
<li><a href=""/bcl/README.emapc.html"">
EMAPC: Estimating Radiolabled-tracer distribution for EMA</a>
<li><a href=""http://arl.wustl.edu/arl/projects/nca/overview.html"">
Distributed Imaging Over Gigabit Networks - Project Overview</a>
<li><a href=""/fpat/",False,False,gpt-3.5-turbo,chain_of_thought
"<title>University of Oklahoma, College of Pharmacy</title>

<!-- <body background = ""http://www.cpb.uokhsc.edu/cop/oucop.gif""> -->

<center>
<h2>University of Oklahoma<br/>Health Sciences Center</h2>
<table border=""5"" cellpadding=""2"">
<td align=""center"">
<img height=""170"" src=""http://www.cpb.uokhsc.edu/cop/cop1.jpeg"" width=""372""/>
</td>
</table>
<h2>College of Pharmacy</h2>
<!-- <h3><a href=""http://www.cpb.uokhsc.edu/cop/Welcome.au"">Welcome</a></h3> -->

1110 N.Stonewall Ave., Oklahoma City, OK 73117-1223
<br/>P.O. Box 26901, Oklahoma City, OK 73190
<br/>Phone: (405) 271-6484
<br/>FAX: (405) 271-3830
<br/>WWW Server<a href=""http://www.cpb.uokhsc.edu/wwwaccess.pict"">:</a>
http://www.cpb.uokhsc.edu/
</center>

<hr size=""5""/>

__This server contains information about:__

<font size=""+1"">
<ul>
<li>The <a href=""http://www.cpb.uokhsc.edu/cop/oucop.html""><font size=""+2"">College of Pharmacy</font></a> at the University of Oklahoma, Health Science Center (OUHSC), 
Click <a href=""gopher://zena.re.uokhsc.edu:70/00%5BCOLLDEPT.GRADUATE%5Dpharmacy.TXT"">here</a> for information about the Graduate Program
in Pharmaceutical Sciences. Our <a href=""/gaps/curriculum.html"">Pharmacy Curriculum.</a>
<br/>Interested in a view of the weather outside <a href=""http://157.142.72.135/view.html"">:-)</a>
<li><a href=""http://www.cpb.uokhsc.edu/aaps/aaps.html""><font size=""+2"">AAPS</font></a> -
American Association of Pharmaceutical Scientists,
Alexandria, VA (First Pharmacy Association on the Web<a href=""mailto:david-bourne@uokhsc.edu"">(??)</a>)

<li>The <a href=""http://www.cpb.uokhsc.edu/pharmacy/pharmint.html""><font size=""+2"">Virtual Library: Pharmacy Page</font></a> (includes other Pharmacy WWW servers)

<li><a href=""http://www.cpb.uokhsc.edu/ouhsc/ouhscokc.html"">OUHSC</a> Oklahoma City
campus

<li>Visit the <a href=""http://www.cpb.uokhsc.edu/okc/okczoo/zoomap.html"">Oklahoma City Zoo</a>
or the <a href=""http://www.cpb.uokhsc.edu/okc/kirk/kirkmap.html"">Kirkpatrick Center</a>.

<li><a href=""http://www.cpb.uokhsc.edu/okwww.html"">Other <font size=""+2"">Oklahoma WWW servers</font></a>
<li>Pharmacy related <a href=""http://www.cpb.uokhsc.edu/pkin/period.html"">Periodicals</a> and <a href=""http://www.cpb.uokhsc.edu/pkin/conf.html"">Conferences</a>.

<li><a href=""http://www.cpb.uokhsc.edu/pkin/pkin.html""><font size=""+2"">Pharmacokinetic</font>
Resources</a>.  Now <a href=""http://157.142.72.135/tr-www.cgi"">searchable</a>.
Remember to select Pkin_Files and allow a little time for the search.

<li><a href=""http://www.cpb.uokhsc.edu/mm/mm.html""><font size=""+2"">MultiMedia and CAI</font>
Resources</a> of interest to Pharmacy

<li><a href=""http://www.cpb.uokhsc.edu/pc/pc.html""><font size=""+2"">Pharmaceutical Chemistry/Pharmaceutics</font>
Resources</a>.  Now <a href=""http://157.142.72.135/tr-www.cgi"">searchable</a>.
Remember to select PC_Files and allow a little time for the search.

<li>Links to the <a href=""gopher://157.142.72.135/"">OUHSC College of
Pharmacy Pet Gopher</a> and <a href=""ftp://15",False,False,gpt-3.5-turbo,chain_of_thought
"<title>Irish lyrics starting with 'p'</title>

# Titles with initial 'p'

Last update made at Fri Aug 11 21:02:12 EET DST 1995

---

*    [p\_for\_paddy](lyrics/p_for_paddy)<li> <a href=""lyrics/paddy_mcgintys_goat"">paddy_mcgintys_goat</a><li> <a href=""lyrics/paddy_on_the_canal"">paddy_on_the_canal</a>
<li> <a href=""lyrics/paddy_works_on_the_railway"">paddy_works_on_the_railway</a>
<li> <a href=""lyrics/paddys_lamentation"">paddys_lamentation</a>
<li> <a href=""lyrics/pat_malone_forgot_that_he_was_dead"">pat_malone_forgot_that_he_was_dead</a>
<li> <a href=""lyrics/pat_reilly"">pat_reilly</a>
<li> <a href=""lyrics/peeler_and_the_goat"">peeler_and_the_goat</a>
<li> <a href=""lyrics/peggy_gordon"">peggy_gordon</a>
<li> <a href=""lyrics/pennywager"">pennywager</a>
<li> <a href=""lyrics/phil_the_fluthers_ball"">phil_the_fluthers_ball</a>
<li> <a href=""lyrics/piney_wood_hills"">piney_wood_hills</a>
<li> <a href=""lyrics/praties_they_grow_small"">praties_they_grow_small</a>
</li></li></li></li></li></li></li></li></li></li></li></li>

---",False,False,gpt-3.5-turbo,chain_of_thought
"<title>Medical Physics Welcome Page</title>

<body>
<img align=""middle"" src=""wwwtitle.gif""/> <br/>
<p>
Welcome to the Medical Physics World Wide Web (WWW) information system,
providing access to both local information and from other
sources around the world.
<hr/>
<a href=""Research/Computing/computing_research_exhibit.html""><img src=""Research/Computing/comp_title_logo_button.gif""/></a>
<a href=""Research/Nucl_Med/nm_top_level.html""><img src=""Research/Nucl_Med/nm_logo_button.gif""/></a>
<p>
<hr/>
The Medical Physics
<a href=""http://www.biomed.abdn.ac.uk/Research/""> <i><b>Research Exhibit</b></i></a> is a slowly
developing demonstration of current departmental research activities.
Following this <a href=""http://www.biomed.abdn.ac.uk/people.html""> People in the Department. </a> link will
take you a list of people with home pages.
<p>
<img alt="""" src=""gif/gball.gif""/>
<a href=""whats-new.html"">What's New</a> is a list arranged chronologically.
<ul>
<li><a href=""cra/""> Archive services and anonymous FTP area</a>.
  <li>All our <a href=""all-forms.html"">Forms and surveys</a>.
  <li>Some <a href=""cra/links.html"">places of interest</a> to visit.
  <li><a href=""cra/stats.html"">Stats for this server</a>
</li></li></li></li></ul>
<h2><img alt="""" src=""gif/gball.gif""/>General Department Information</h2>
<ul>
<li><a href=""msc/"">Course Stuff</a> -  Information relating to MSc courses
       and general teaching (eg. Timetable, Projects on offer etc.)
  <li>The <a href=""phone.html"">
       Departmental Phone List </a> and bleep directory.
  <li><a href=""http://sysb.abdn.ac.uk/""> 
       Aberdeen University Computing Centre WWW Server. </a>
<li><a href=""Computing/george/ccm001.html""> 
       Summary of Computing Centre meeting, 15/3/95</a>
</li></li></li></li></ul>
<h2><img alt="""" src=""gif/pinkball.gif""/>Past Messages of the Day - <i>Bio-Medical Physics Only</i></h2>

Read about <a href=""dcn/"">Workstation information here</a> and  <a href=""dcn/pc/changes.html"">PC information here</a>.

<hr/>
Comments, ideas or problems? Please fill in <a href=""comment-form.html"">this 
comment form</a>. 

<p>
<address>The Archive Team &lt;webmaster@biomed.abdn.ac.uk&gt;</address>
<p>
<pre><b>Bio-Medical Physics and Bio-Engineering Department,
Aberdeen University, Aberdeen, AB9 2ZD, SCOTLAND.</b></pre>
<!-- hhmts start -->
Last modified: Wed Feb 22 11:36:27 1995
<!-- hhmts end -->
</p></p></p></p></p></body>",True,False,gpt-3.5-turbo,chain_of_thought
"<html>
<head>
<title>Fred Hutchinson Cancer Research Center</title>
</head>
<body background=""http://www.fhcrc.org/images/football_skin.jpg"">
<p>
<img alt=""(Fred Hutchinson)"" src=""images/fhcrc_3D.jpg""/>
<hr/>
<p>The <a href=""gopher://gopher.fhcrc.org/11/"">FHCRC Gopher Server</a>
is the primary electronic information source for the Fred Hutchinson
Cancer Research Center. It contains information on events and services
as well as links to all other Internet Gopher resources.  These pages work optimally with the <a href=""http://home.mcom.com/comprod/mirror/index.html"">Netscape WWW Browser</a>. If you have Netscape, you can view the <a href=""fhcrc_an.html"">animated icon</a>.

<ul>
<li><b><a href=""http://www.fhcrc.org/~pubrel"">FHCRC Center News</a></b><img src=""/images/new.gif""/>
<li><b><a href=""biocomp/biocomp.html"">FHCRC Biocomputing Shared Resource
WEB Services</a></b>
<li><b><a href=""image/IAL.html"">FHCRC Image Analysis Facility</a></b>
<li><b><a href=""http://www.admin.fhcrc.org/"">FHCRC Adminstration and Development</a></b>
<li><b><a href=""gopher://gopher.fhcrc.org:70/11/cals"">FHCRC Events Calendars</a>
</b>
<li><b><a href=""news:fhcrc.*"">FHCRC News Groups</a></b>
<li><b><a href=""/cgi-bin/phf"">FHCRC Phonebook</a></b>
<li><b><a href=""http://www.fhcrc.org/cgi-bin/kidofwais.pl"">Search the FHCRC WWW Server</a></b>
<li><b><a href=""http://www.cancer.med.umich.edu/NCCN/NCCN.html"">National Comprehensive Cancer Network</a></b>
<li><b><a href=""http://www.wrc.noaa.gov/nws/home.html"">Weather
for Seattle and Washington</a></b>
<li><b><a href=""http://198.238.212.10/regions/northwest/NWFLOW/"">Seattle Traffic Graph</a></b>
<li><b><a href=""reference.html"">Reference Material on the Web</a></b>
<li><b><img align=""TOP"" src=""images/usage.graph.small.gif""/><a href=""/usage.html""> FHCRC WWW Server Usage Statistics</a></b>
</li></li></li></li></li></li></li></li></li></li></li></li></li></ul>
<hr/>
<ul>
<li><b><a href=""related.html"">Topics Related to Cancer and Biology</a></b>
<li><b><a href=""other.html"">Other Servers</a></b>
<li><b><a href=""web-starts.html"">WEB Launch Points</a></b>
</li></li></li></ul>
<hr/>
<i>
This server is currently managed by <a href=""biocomp/staff.html"">Michael
Parker</a> in the <a href=""biocomp/biocomp.html"">Biococomputing 
 Shared Resource</a> as a volunteer effort to focus attention on the appl
ication of WWW as a method to distribute information Center-wide. We 
would like FHCRC employee comments about the future of this server.  <a href=""/future/web_admin.html"">Please send your comments to the WWW administrators of this site.</a><p>
The information in this server is provided as a courtesy by the Fred Hutchinson
Cancer Research Center in Seattle, Washington, USA. © 1995 Fred Hutchinson
Cancer Research Center. See the FHCRC <a href=""disclaimer.html""><b>Disclaimer.</b></a>  Last modified: August 15, 1995<br/>
</p></i><br/>
</p></p></body>
</html>",True,False,gpt-3.5-turbo,chain_of_thought
"<head><title>Index of /~aengel/JapanAIDSPatents/</title></head>

<body>
<h1>Index of /~aengel/JapanAIDSPatents/</h1>
<pre><img alt=""     "" src=""/icons/blank.xbm""/> Name                   Last modified     Size  Description
<hr/>
</pre></body>",True,False,gpt-3.5-turbo,chain_of_thought
"<!DOCTYPE HTML PUBLIC ""-//W3O//DTD W3 HTML 2.0//EN"">

<html><head><title>LCTGM--Sheep shearing</title>
<link href=""mailto:waiscool@palimpsest.stanford.edu"" rev=""made""/>
<link href=""../lc/lc04900.html"" rel=""precedes""/>
</head><body>
<p><a href=""../lc/lc04898.html"" name=""back""> <img alt="" Previous item "" src=""/icons/left.gif""/></a>
<a href=""../toc/toc1.html"" name=""up""> <img alt="" Up One Level "" src=""/icons/up.gif""/></a>
<a href=""../lc/lc04900.html"" name=""fwd""> <img alt=""Next item"" src=""/icons/right.gif""/></a>
<a href=""../fm/fm-help.html"" name=""help""> <img alt="" Help "" src=""/icons/help.gif""/></a>
<h1>Sheep shearing</h1>
<pre>
  <b>UF</b>  <a href=""../lc/lc04895.html"">Shearing sheep</a>
  <b>RT</b>  <a href=""../lc/lc04897.html"">Sheep</a>
      <a href=""../lc/lc06076.html"">Wool</a>
</pre>
</p></body></html>

  
  
  
  

---
<h4><a href=""/""><img align=""middle"" alt="" [CoOL] "" border=""0"" height=""32"" src=""/icons/sm_cool.gif"" width=""108""/></a><a href=""/Architext/AT-cool_allquery.html"">[Search all
CoOL documents]</a> <a href=""/common/feedback.html"">[Feedback]</a><br/>This page last changed: April 25, 1996</h4>",False,False,gpt-3.5-turbo,chain_of_thought
"<html>
<b><h4><img src=""bluff.gif""/></h4>
</b><b><h4>BIGHORN SHEEP AND INDUSTRIAL 
DEVELOPMENT ON PRAIRIE BLUFF, ALBERTA, 
CANADA.</h4></b>
<b><h6>Reports and publications</h6></b>:
<a href=""sum1.html"">Morgantini</a>,  L.E.  1991. Prairie Bluff Bighorn Sheep 
study.  <a href=""bluff1.html"">Final Report Part 1</a> : Summary and conclusions.  
Unpubl. report prepared for Shell Canada Ltd. by Wildlife Resources Consulting Ltd. 39 
pp.<p>
Morgantini,  L.E.  1993. Prairie Bluff Bighorn Sheep study.  <a href=""bluff2.html"">Final Report Part 2</a> : Ecology, movements and distribution and the 
impact of industrial activities.  Unpubl. report prepared for Shell Canada Ltd. by Wildlife 
Resources Consulting Ltd. 39 pp.<p>
<hr/>
Preliminary results were also presented at the Northern Wild Sheep and Goat Council 
Biennial Symposiums, in 1988 in Banff (Alberta), and in 1990 in Clarkston (Washington).  
They were published in the proceedings as follows:<p>
D.A. Mead and L.E. Morgantini. 1988. Drilling in Sheep Country: Gas Development at 
Prairie Bluff, Alberta. Bienn. Symp. North. Wild Sheep and Goat Counc. 6: 165-
167.<p>
L.E. Morgantini and D.A. Mead. 1990. Industrial Development on Prime Bighorn Sheep 
Range in South-Western Alberta. Bienn. Symp. North. Wild Sheep and Goat 
Counc. 7: 56-66<p>
<hr/>
<img src=""back.gif""/> <a href=""ind1.html"">Back to previous page</a> <p>
<p>
</p></p></p></p></p></p></p></html>",False,False,gpt-3.5-turbo,chain_of_thought
"<!DOCTYPE html public ""-//IETF//DTD HTML//EN"">

<html>
<head>
<title> Bibliography Feral Goats </title>
<meta content=""Internet Assistant for Word 1.00"" name=""GENERATOR""/>
</head>
<body>
<p>
FERAL GOATS IN AUSTRALIA: AN ANNOTATED BIBLIOGRAPHY
<p>
PREPARED BY JUDITH NEWLAND  B.V.Sc., Grad. Dip. LIM
<p>
1994
<p>
Contact: c/- ANCA Library,  ph (06) 250 0205
<p>
INTRODUCTION
<p>
PREFACE
<p>
The earliest recorded arrival of goats in Australia was with the
First Fleet in 1788. Goats are exceptionally hardy animals able
to survive and reproduce on poor quality feed and limited water.
These very traits that made goats indispensable to the early settlers
are the qualities that now make the feral goat an environmental
menace.
<p>
The versatile, easily handled, domesticated goat accompanied the
pioneers, the miners and the railway gangs to wide areas of Australia.
The goat was a ready source of milk and meat and in some places
goats were used for light haulage and racing. An early mohair
industry added to introductions in Victoria and Western Australia.
As the country developed the settlers turned to cows for milk,
and sheep and cattle for meat. The wool industry rapidly supplanted
the early mohair industry. Unwanted goats were often set free
or escaped to form the basis of today's feral herds.
<p>
This bibliography covers the broad subject of feral goats in Australia.
Material listed is from a variety of sources: monographs, journals,
conference proceedings, working papers, newspaper reports. It
includes history, distribution, control methods, diseases, exploitation
for meat, fibre and hides and the environmental impact of feral
goats. Research programs on biological behaviour and production
potential are included. Newspaper articles report on the emotional
response of the general public to feral goats and on the efforts
of agricultural extension workers.
<p>
Through the bibliography the changing attitudes towards feral
goats and care for the environment can be traced. During the 1960s
the approach to goat control in some areas was by poisoning watering
holes with arsenic, whereas the 1990s approach is towards the
development of an effective strategic management plan integrated
with ecologically sustainable land management. The different attitudes
of pastoralists and conservationists are highlighted. The pastoralists
despise the goat because it competes for grazing with domestic
sheep and cattle while acknowledging that in times of drought
they make more money from killing feral goats for the meat trade
than from sheep or cattle. The conservationists are concerned
with the goat's role in destruction of native flora, competition
with native fauna and erosion of the land.
<p>
In recent years there has been a resurgence of interest in feral
goats as a source of cashmere, as the base stock for upgrading
Angora flocks, and as a source of meat for the export trade. These
developments are all reflected by the material listed in this
bibliography.
<p>
LEVEL
<p>
Th",False,False,gpt-3.5-turbo,chain_of_thought
